"id","Sid","nid","rand_point","type","source","count","xcoord","ycoord","YLat","XLon","Ylogis","road","date","month","season","class","order","species","D_Culvert","D_StreamCr","D_WaterSo","D_FDrain","D_Ruizi","D_StreamUp","RS_light","RS_AgriFa","RS_Multiuse","RS_Wall","RS_RoadJunc","RS_Facility","RS_Parking","RS_Farm","RS_RoadVS","RS_RoadVP","RS_OpenGP","RS_OpenGV","RS_ShortGr","RS_LongGr","RS_TBottom","RS_Bottom","RS_Bamb","RS_Shrubs","RS_CRW","RS_CRWdw","RS_CRWH","RS_CRWHdw","RS_DryStone","RS_MStoneRW","RS_Net","RS_JerseyB","RS_WBeam","RS_VegSlope","RS_OpDrain","RS_OpDrainB","RS_OpDrainW","RS_OpDrainG","elevation","stramean_025","stramax_025","light_dw025","light_dw050","light_dw100","light_dw150","light_dw200","light_dw250","light_up025","light_up050","light_up100","light_up150","light_up200","light_up250","slpmean_dw025","slpmean_dw050","slpmean_dw100","slpmean_dw150","slpmean_dw200","slpmean_dw250","slpmean_up025","slpmean_up050","slpmean_up100","slpmean_up150","slpmean_up200","slpmean_up250","strasum_dw025","strasum_dw050","strasum_dw100","strasum_dw150","strasum_dw200","strasum_dw250","strasum_up025","strasum_up050","strasum_up100","strasum_up150","strasum_up200","strasum_up250","stramean_dw025","stramean_dw050","stramean_dw100","stramean_dw150","stramean_dw200","stramean_dw250","stramean_up025","stramean_up050","stramean_up100","stramean_up150","stramean_up200","stramean_up250","stramax_dw025","stramax_dw050","stramax_dw100","stramax_dw150","stramax_dw200","stramax_dw250","stramax_up025","stramax_up050","stramax_up100","stramax_up150","stramax_up200","stramax_up250","crop_dw025","crop_dw050","crop_dw100","crop_dw150","crop_dw200","crop_dw250","crop_up025","crop_up050","crop_up100","crop_up150","crop_up200","crop_up250","orchard_dw025","orchard_dw050","orchard_dw100","orchard_dw150","orchard_dw200","orchard_dw250","orchard_up025","orchard_up050","orchard_up100","orchard_up150","orchard_up200","orchard_up250","BLeafF_dw025","BLeafF_dw050","BLeafF_dw100","BLeafF_dw150","BLeafF_dw200","BLeafF_dw250","BLeafF_up025","BLeafF_up050","BLeafF_up100","BLeafF_up150","BLeafF_up200","BLeafF_up250","BambF_dw025","BambF_dw050","BambF_dw100","BambF_dw150","BambF_dw200","BambF_dw250","BambF_up025","BambF_up050","BambF_up100","BambF_up150","BambF_up200","BambF_up250","house_dw025","house_dw050","house_dw100","house_dw150","house_dw200","house_dw250","house_up025","house_up050","house_up100","house_up150","house_up200","house_up250","river_dw025","river_dw050","river_dw100","river_dw150","river_dw200","river_dw250","aspect_E","aspect_N","aspect_S","aspect_W"
11,"sx11",NA,NA,"rk","survey",1,294495.5383,2749315.516,24.850724,121.440278,1,"C114115","27/04/2018",4,"Spring","Amphibia","Anura","unid",24.32,256.36,302.04,148.82,7.687457769,210.92,1,0,0,0,0,0,0,0,52.07,0,0,0,52.17,10.41,0,0,0,0,0,0,0,31.84,0,52.25,0,0,42.99,0,0,1.24,0,50.92,257.86,1.5,2,0,0,1,1,13,18,1,1,2,10,21,30,26.72808422,19.81941441,16.86742779,16.26592651,18.86609115,24.67904722,40.18102519,37.34344427,32.85033096,29.43015632,26.93829924,25.84708033,5.755927429,29,74,137,290,444,5,17,64,160,302,479,3.20042635,4.142857143,3.083333333,2.854166667,2.989690722,2.611764706,1.666666667,1.416666667,1.20754717,1.28,1.444976077,1.540192926,7,7,7,7,7,7,2,2,2,5,5,5,0,0,304.8627871,1027.973539,1525.163499,2057.374996,0,0,1644.806186,12046.27482,20715.01676,23631.65696,0,0,0,0,0,0,0,0,0,304.0162748,824.6653512,4631.849249,0,10.5110311,1679.045655,4306.764899,8018.034608,22429.21916,969.6263016,4479.781418,11915.27289,17833.5528,23076.95485,39815.82957,0,0,1.430543363,1344.353349,5432.932479,13199.5357,0,0,3537.398821,9096.311175,15666.89624,24111.04659,0,0,0,0,247.028144,247.028144,0,0,0,1747.308883,4439.455189,6919.802607,455.9231854,2113.911505,6252.312179,9935.426539,19832.81304,24268.57038,"1","0","0","0"
12,"sx12",NA,NA,"rk","survey",1,294681.7234,2749297.772,24.850559,121.44212,1,"C114115","27/04/2018",4,"Spring","Amphibia","Anura","unid",59.01,69.6,115.17,11.63,38.19328044,68.58,4,3.96,0,56.62,17.93,34.86,0,49.19,0,0,0,0,0,14.59,0,0,0,1.68,9.65,0,0,0,0,0,0,0,0,0,0,9.19,13.63,0,264.42,1.2,2,3,4,5,5,7,10,1,2,7,7,9,9,9.233025233,14.98998529,18.80327495,22.47043164,24.57740272,26.86948418,8.248426437,12.16178417,16.99244112,24.99060951,31.55695469,31.79462784,3,24,102,223,380,548,3,21,67,127,217,342,1,2.181818182,2.684210526,2.275510204,2.360248447,2.255144033,1.5,2.1,1.861111111,1.607594937,1.528169014,1.41322314,1,7,7,7,7,7,2,4,4,4,4,4,215.8050125,617.9558537,1348.83267,1645.929392,1645.929392,1645.929392,307.5118939,1381.274837,3606.776866,5514.131913,5514.131913,12540.44879,0,0,0,741.6266076,1961.1073,4630.741918,242.9022041,1512.332513,3523.77983,3523.77983,3523.77983,3699.138864,1.438287487,1155.944958,5868.815086,16673.23659,25974.33115,40840.24679,0,0,1865.046889,14978.03002,36440.7932,61359.16055,0,0,0,3859.409344,10269.37293,18884.46332,0,40.63652615,1725.615825,2877.7963,6581.576768,11258.62309,246.4882042,247.028144,247.028144,247.028144,247.028144,247.028144,0,175.6361011,2028.377673,2028.377673,2028.377673,2028.377673,0,623.9418775,6381.005806,11960.90048,19434.44012,23652.2125,"0","1","0","0"
13,"sx13",NA,NA,"rk","survey",1,294839.5625,2749241.926,24.85005,121.44368,1,"C114115","27/04/2018",4,"Spring","Amphibia","Anura","unid",104.98,104.81,57.56,172.77,12.30335652,88.61,1,0,0,0,0,0,0,0,0,0,0,0,0,33.73,0,0,0,0,0,0,0,0,2.23,0,0,0,46.41,48.41,0,48.67,0,0,267.31,1.2,2,1,2,2,5,9,14,0,0,0,2,5,7,26.7283783,19.03841808,24.78061558,28.30122369,28.63447069,27.80373026,47.56096776,42.31136235,36.05940904,33.59132584,32.68339254,33.03907855,3,38,110,220,375,589,3,16,50,109,182,281,1.5,3.8,2.820512821,2.340425532,2.130681818,2.031034483,1,1.454545455,1.388888889,1.313253012,1.4,1.433673469,2,7,7,7,7,7,1,3,3,3,4,4,0,0,0,5.008819896,605.0020109,1733.121785,0,0,1461.424298,2481.864428,3400.686854,5089.695014,0,0,393.3609357,1659.307375,5342.774102,13555.83905,0,0,164.6992698,2847.660328,3523.77983,3523.77983,310.7770984,697.6994689,4697.282151,17561.64656,34314.0457,52702.10192,728.5254977,3306.896173,11980.89442,22402.67656,38103.04432,53187.2271,0,122.7450994,2035.285039,4978.322564,10861.91104,20081.54762,0,0,14.646951,2162.073633,3661.589867,9943.046147,0,0,0,0,247.028144,411.3105047,0,0,0,131.4362169,1519.652643,2028.377673,423.3417273,2649.772021,6334.953656,9506.893396,13613.12453,18700.76832,"1","0","0","0"
14,"sx14",NA,NA,"rk","survey",1,294952.1971,2749016.074,24.848007,121.444787,1,"C114115","27/04/2018",4,"Spring","Amphibia","Anura","unid",308.41,226.3,70.09,390.5,7.021268347,283.21,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67,0,0,0,0,0,0,0,35.8,0,49.32,0,47.99,0,0,0,17.45,31.98,0,268.06,1.5,2,0,2,11,13,17,21,0,0,0,0,0,0,22.59096813,16.18406157,13.89766006,16.36347413,21.90870372,24.32560457,35.5883503,36.5954291,39.53768145,39.89682478,36.41063458,34.58870724,3,29,91,217,337,475,3,16,60,120,209,342,1.5,2.9,2.527777778,2.746835443,2.340277778,2.101769912,1.5,1.777777778,1.395348837,1.276595745,1.244047619,1.3359375,2,6,6,7,7,7,2,3,3,3,3,4,127.2781196,375.8595672,544.3827802,1026.875631,1385.229495,1385.353491,5.543628016,317.0476709,514.8308588,514.8308588,514.8308588,514.8308588,0,0,50.96711222,643.3608035,6775.194676,13429.8178,0,0,0,0,0,0,0,517.0382563,3573.204662,8278.375737,20197.90825,37866.86413,736.5520382,3170.653935,13739.18842,30389.39268,52939.11945,72997.11697,0,0,0,883.3209954,1209.410267,1547.982948,0,0,1366.32561,5505.027769,11192.15281,26147.40303,0,0,763.4821479,805.5414969,915.4361615,915.4361615,0,0,0,0,0,0,586.6581976,2200.56777,5317.256725,11772.29119,15801.25046,20196.83153,"1","0","0","0"
15,"sx15",NA,NA,"rk","survey",1,294956.6114,2749006.462,24.84792,121.444831,1,"C114115","27/04/2018",4,"Spring","Amphibia","Anura","unid",297.97,215.73,80.65,400.4,8.983944653,288.93,0,0,0,0,0,0,0,0,0,0,0,0,0,21.94,0,0,0,0,0,0,0,25.39,0,49.4,0,47.84,0,0,0,28.07,21.37,0,272.5,1.8,3,0,1,11,13,18,22,0,0,0,0,0,0,18.67361927,15.91453875,14.14406921,16.65903024,21.43337792,24.19540526,35.5883503,35.88235722,39.37614269,39.21390548,36.08262344,34.47198543,6,28,92,209,337,483,3,18,59,120,206,342,2,3.111111111,2.486486486,2.64556962,2.340277778,2.137168142,1.5,1.8,1.43902439,1.276595745,1.240963855,1.341176471,3,6,6,7,7,7,2,3,3,3,3,4,216.6527616,482.410998,544.3827802,1026.875631,1385.353491,1385.353491,86.92771463,488.9261809,514.8308588,514.8308588,514.8308588,514.8308588,0,0,50.96711222,360.5907797,6047.594704,13469.29875,0,0,0,0,0,0.066069663,0,623.5814671,3681.336497,8287.313299,20225.41978,36991.99976,683.48258,3042.65568,13568.77608,30276.44309,52215.24882,73708.89643,0,0,0,784.2959891,1209.410267,1213.812559,0,0,1513.265479,5693.061881,12054.66913,25676.56656,0,0,805.5414969,805.5414969,915.4361615,950.5224398,0,0,0,0,0,0,511.6345017,2087.709094,4887.751132,11952.97521,15698.43092,20171.40921,"1","0","0","0"
16,"sx16",NA,NA,"rk","survey",1,294955.8412,2749008.139,24.847936,121.444823,1,"C114115","27/04/2018",4,"Spring","Amphibia","Anura","unid",299.8,217.58,78.8,398.67,8.754940577,287.91,0,0,0,0,0,0,0,0,0,0,0,0,0,20.18,0,0,0,0,0,0,0,27.2,0,49.42,0,47.89,0,0,0,26.22,23.22,0,272.5,1.5,2,0,1,11,13,18,22,0,0,0,0,0,0,22.59096813,15.91453875,14.14406921,16.65903024,21.59372361,24.19540526,35.5883503,35.95634174,39.47023378,39.74228802,36.09101266,34.48521289,3,28,92,209,338,483,3,18,60,120,207,343,1.5,3.111111111,2.486486486,2.64556962,2.331034483,2.137168142,1.5,1.8,1.428571429,1.276595745,1.239520958,1.33984375,2,6,6,7,7,7,2,3,3,3,3,4,200.3568721,465.0296097,544.3827802,1026.875631,1385.353491,1385.353491,67.72398948,462.0868327,514.8308588,514.8308588,514.8308588,514.8308588,0,0,50.96711222,409.5122754,6188.669499,13468.8974,0,0,0,0,0,0,0,610.5194475,3664.196319,8283.540576,20210.44278,37167.09253,697.452562,3059.097008,13594.16463,30282.30834,52348.00468,73573.24475,0,0,0,802.9227102,1209.410267,1248.400598,0,0,1488.208085,5674.899624,11901.3421,25769.80145,0,0,804.9067033,805.5414969,915.4361615,936.613973,0,0,0,0,0,0,527.1108439,2107.118318,4961.281402,11923.15643,15713.6241,20183.32324,"1","0","0","0"
17,"sx17",NA,NA,"rk","survey",1,294955.7701,2749008.294,24.847937,121.444822,1,"C114115","27/04/2018",4,"Spring","Amphibia","Anura","unid",299.96,217.75,78.63,398.51,8.733700281,287.82,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02,0,0,0,0,0,0,0,27.37,0,49.42,0,47.9,0,0,0,26.05,23.4,0,272.5,1.5,2,0,1,11,13,18,22,0,0,0,0,0,0,22.59096813,15.91453875,14.14406921,16.65903024,21.59372361,24.19540526,35.5883503,35.95634174,39.47023378,39.74228802,36.09101266,34.48521289,3,28,92,209,338,483,3,18,60,120,207,343,1.5,3.111111111,2.486486486,2.64556962,2.331034483,2.137168142,1.5,1.8,1.428571429,1.276595745,1.239520958,1.33984375,2,6,6,7,7,7,2,3,3,3,3,4,198.8640229,463.4005669,544.3827802,1026.875631,1385.353491,1385.353491,66.04955347,459.5210489,514.8308588,514.8308588,514.8308588,514.8308588,0,0,50.96711222,413.9943601,6201.406548,13468.72093,0,0,0,0,0,0,0,609.2229152,3662.571985,8283.333928,20209.34261,37182.73283,698.6444048,3060.738149,13596.50145,30282.99374,52360.06702,73560.89067,0,0,0,804.5842988,1209.410267,1252.172944,0,0,1485.967002,5673.027126,11887.26943,25778.21355,0,0,804.7141235,805.5414969,915.4361615,935.505426,0,0,0,0,0,0,528.5017879,2108.926425,4968.094219,11920.37205,15715.1142,20184.26864,"1","0","0","0"
18,"sx18",NA,NA,"rk","survey",1,295189.9196,2748740.016,24.845508,121.44713,1,"C114115","27/04/2018",4,"Spring","Amphibia","Anura","Bufo bankorensis",69.19,155.18,23.47,577.88,24.93652456,584.15,3,0,95.21,0,5.47,50.49,0,0,0,0,0,39.88,46.06,0,63.84,0,0,0,0,0,0,0,46.74,0,0,0,0,1.52,0,40.4,0,1.37,282.17,1.33,2,3,6,11,18,26,39,0,0,0,0,1,2,12.27116267,9.594338682,12.34260588,12.39818858,11.9102292,14.17284847,13.56369368,19.21382511,30.13844866,36.01334386,39.4605317,41.26015757,4,29,107,197,336,502,4,16,55,122,212,320,1.333333333,3.222222222,2.326086957,2.052083333,1.942196532,1.930769231,1.333333333,2,1.71875,1.626666667,1.525179856,1.474654378,2,6,6,6,6,6,2,4,4,4,4,4,0,0,0,0,189.2562494,3689.920067,0,0,0,0,0,0,0,0,0,22.89073338,2150.468307,3144.243511,0,0,0,0,0,0,0,182.9142459,4768.082391,11902.05649,18620.67691,31378.139,0,1747.711189,10979.30861,27542.49569,52064.6632,83818.56432,0,0,0,0,60.62912321,4172.946021,0,0,0,0,0,0,0,0,0,4072.751696,10873.79109,10991.35772,0,0,0,0,0,0,60.60450499,1667.850749,4272.082669,7097.379838,10991.76993,16138.69294,"0","1","0","0"
19,"sx19",NA,NA,"rk","survey",1,295176.9275,2748743.467,24.84554,121.447002,1,"C114115","27/04/2018",4,"Spring","Amphibia","Anura","Buergeria robusta",55.75,142.14,35.62,584.28,26.57054866,570.76,4,0,96.53,0,0,48.25,0,0,0,0,0,48.53,48.74,0,75.82,0,0,0,0,0,0,0,48.88,0,0,0,0,0,0,48.98,0,0,282.17,2.17,4,4,6,10,17,26,36,0,0,0,0,0,2,12.55469577,9.177272309,11.43809254,12.42220561,11.87758564,14.03042692,14.55440966,21.4210433,29.98825166,35.87095779,39.31768079,40.82347917,6,37,107,205,310,500,7,22,60,134,220,336,2,3.363636364,2.488372093,2.113402062,1.925465839,1.937984496,2.333333333,2.2,1.818181818,1.654320988,1.538461538,1.460869565,4,6,6,6,6,6,4,4,4,4,4,4,0,0,0,0,354.3587002,2764.856087,0,0,0,0,0,0,0,0,0,90.10334131,1994.403472,3198.422796,0,0,0,0,0,0,0,19.1872325,3488.817399,11623.55454,18086.05003,30859.58468,30.59100078,1951.628425,11740.13056,29125.82122,54978.13826,87729.59936,0,0,0,0,0,2654.005368,0,0,0,0,0,111.6677759,0,0,0,3331.198122,10278.62127,10991.35772,0,0,0,0,0,0,42.18266538,1612.376584,4119.008799,6918.457995,10330.5499,16579.54413,"0","1","0","0"
20,"sx20",NA,NA,"rk","survey",1,295168.7177,2748745.048,24.845554,121.446921,1,"C114115","27/04/2018",4,"Spring","Amphibia","Anura","Zhangixalus moltrechti",47.44,134.25,43.38,587.86,27.66238419,562.4,3,0,96.22,0,0,47.34,0,0,0,0,0,48.79,48.99,0,81.34,1.05,0,0,0,0,0,0,49.15,0,0,2.38,0,0,0,49.25,0,0,282.34,2.75,4,3,5,10,15,25,35,0,0,0,0,0,2,13.19730043,9.167553888,11.18517497,12.62339288,12.13472761,13.56403594,12.97462177,21.07673407,30.32969215,35.82474999,39.37946645,40.69885176,5,30,106,192,306,487,6,22,64,133,231,341,2.5,3.333333333,2.523809524,2.086956522,1.888888889,1.971659919,3,2.2,1.777777778,1.6625,1.529801325,1.457264957,4,6,6,6,6,6,4,4,4,4,4,4,0,0,0,0,358.4778593,2078.965908,0,0,0,0,0,0,0,0,0,100.1049361,1859.665886,3185.051686,0,0,0,0,0,0,0,0,2653.882805,11454.89936,17707.04227,30519.70448,60.24964436,2096.309158,12318.74275,30322.20714,56979.07762,90103.51167,0,0,0,0,0,1950.160502,0,0,0,0,0,474.9554216,0,0,0,2747.514855,9814.176577,10991.35772,0,0,0,0,0,0,20.98641102,1549.397776,4045.090929,6794.814326,9987.96666,16720.74403,"0","1","0","0"
21,"sx21",NA,NA,"rk","survey",1,295169.2082,2748744.953,24.845553,121.446926,1,"C114115","27/04/2018",4,"Spring","Amphibia","Anura","Hylarana guentheri",47.94,134.72,42.91,587.65,27.63756366,562.9,3,0,96.27,0,0,47.4,0,0,0,0,0,48.77,48.98,0,81.35,0.55,0,0,0,0,0,0,49.13,0,0,1.88,0,0,0,49.23,0,0,282.34,2.75,4,3,5,10,15,25,35,0,0,0,0,0,2,13.19730043,9.167553888,11.25263833,12.62339288,12.13472761,13.56403594,12.97462177,21.07673407,30.6173154,35.96871981,39.41636911,40.87132301,5,30,108,192,306,487,6,22,65,134,232,340,2.5,3.333333333,2.511627907,2.086956522,1.888888889,1.971659919,3,2.2,1.756756757,1.654320988,1.526315789,1.452991453,4,6,6,6,6,6,4,4,4,4,4,4,0,0,0,0,358.4778593,2121.638596,0,0,0,0,0,0,0,0,0,99.70940291,1867.906278,3186.282084,0,0,0,0,0,0,0,0,2702.389913,11469.57159,17730.40306,30540.08017,58.57268095,2088.397262,12284.25148,30249.86506,56860.62589,89966.95053,0,0,0,0,0,1984.656448,0,0,0,0,0,447.9130623,0,0,0,2782.814629,9841.529757,10991.35772,0,0,0,0,0,0,22.12197344,1553.229843,4048.822061,6801.811324,10003.42528,16715.1702,"0","1","0","0"
22,"sx22",NA,NA,"rk","survey",1,295173.7177,2747893.358,24.837865,121.446943,1,"C114115","27/04/2018",4,"Spring","Amphibia","Anura","unid",69.52,68.5,86.44,318.9,14.8504567,60.39,0,0,0,0,0,0,0,0,0,0,0,0,0,25.58,0,0,0,0,0,0,49.07,0,0,0,0,3.11,0,0,0,49.23,0,0,326.73,1.75,2,0,2,2,3,5,5,0,0,0,0,0,0,27.00583833,18.64951854,19.87805408,23.79688858,26.75069409,28.67546888,42.07252375,39.3564682,30.24166838,29.25826479,30.05149232,31.05821649,5.767192688,28,105,211,343,495,5,12,55,125,216,328,2.388893819,2.8,2.56097561,2.318681319,2.078787879,1.918604651,1.666666667,1.2,1.41025641,1.543209877,1.489655172,1.477477477,6,6,6,6,6,6,2,2,4,4,4,4,383.4715222,814.3331595,1611.211039,2652.728482,3826.741523,4170.689186,0,247.143705,4622.064826,7484.691871,7661.340552,7661.340552,0,0,0,0,0,0,0,0,0,0,1759.567921,1816.068903,0,954.8021909,9251.434307,25318.12883,48920.61897,80769.6055,825.0653109,3276.703759,8465.987794,15683.61265,28552.74257,50527.08986,0,0,0,0,0,443.9427069,0,0,1450.066608,9089.070629,18703.96269,27403.58609,0,0,0,0,0,0,0,0,0,0,0,0,276.0086144,1532.647184,3648.431635,6285.593826,8511.053068,10933.74991,"1","0","0","0"
23,"sx23",NA,NA,"rk","survey",1,295439.0287,2748379.082,24.842242,121.449583,1,"C114115","27/04/2018",4,"Spring","Amphibia","Anura","Buergeria robusta",136.26,189.47,385.5,234.84,18.15169498,480.5,1,0,40.35,0,0,9.73,0,0,0,0,0,35.6,0,38.02,0,0,0,0,0,0,42.91,0,35.6,0,0,2.36,0,0,43.76,0,0,0,302.72,2,6,1,2,4,6,8,14,0,0,0,0,1,3,11.93136692,17.1187033,26.95313348,29.59327909,28.52605386,27.93483744,23.47084332,25.83594022,30.38060261,34.55698164,35.92332166,37.38652483,8,45,138,269,422,630,2,9,26,50,102,192,2.666666667,3.214285714,2.653846154,2.007462687,1.850877193,1.779661017,1,1.285714286,1.238095238,1.162790698,1.342105263,1.465648855,6,6,6,6,6,6,1,2,2,2,4,4,0,0,0,0,3321.288711,10479.86984,0,0,0,0,0,0,0,0,402.4707039,3763.713335,11413.64432,22702.37873,0,0,0,0,4.48009119,2769.412543,0,799.5898386,10750.56584,24505.74768,40894.83091,58810.975,524.0350015,2301.740825,7970.538133,16001.52623,28496.92986,45610.96496,0,0,2239.191663,10778.773,19356.53616,25509.78664,0,0,0,0,0,0,125.18497,353.6770549,353.6770549,353.6770549,1351.619645,2417.479143,0,0,0,0,178.5117179,904.6540815,205.4998744,2030.226287,4862.708059,7233.852681,8889.789068,11634.04346,"0","0","1","0"
24,"sx24",NA,NA,"rk","survey",1,295441.2155,2748384.229,24.842288,121.449605,1,"C114115","27/04/2018",4,"Spring","Amphibia","Anura","Buergeria robusta",133.56,194.41,391.09,240.38,23.00259983,485.55,1,0,41.29,0,0,9.73,0,0,0,0,5.94,33.6,0,33.82,0,0,0,0,0,0,45.11,0,33.33,0,0,0,0,0,45.76,0,0,0,302.72,1.83,6,1,2,4,6,8,14,0,0,0,0,1,3,12.26492858,17.1187033,27.95121945,29.63036071,28.60573975,27.97303427,23.47084332,25.83594022,30.96349985,34.55698164,36.79699172,37.30434506,9,45,143,268,425,626,2,9,27,50,97,189,2.25,3.214285714,2.6,2.015037594,1.816239316,1.758426966,1,1.285714286,1.227272727,1.162790698,1.310810811,1.465116279,6,6,6,6,6,6,1,2,2,2,4,4,0,0,0,0,3587.226236,10389.72345,0,0,0,0,0,0,0,0,580.7839788,3392.491393,10397.28614,22016.21917,0,0,0,0,0,2161.789889,0,544.9199327,10639.08581,25220.72378,42090.20045,59766.82783,593.5141328,2377.522788,7936.617554,15825.86519,28044.03862,45209.57124,0,0,2157.45786,10753.39085,19416.69909,26324.27702,0,0,0,0,0,0,187.9511071,353.6770549,353.6770549,353.6770549,1538.156757,2417.479143,0,0,0,0,114.0234522,866.7774864,57.45235871,2091.594742,4964.615393,7249.011797,8692.622009,11568.8418,"0","0","1","0"
25,"sx25",NA,NA,"rk","survey",1,295433.1195,2748440.462,24.842796,121.449527,1,"C114115","27/04/2018",4,"Spring","Amphibia","Anura","Polypedates braueri",89.76,229.23,362.49,286.99,17.61913204,512.5,2,0,49.87,0,0,0,0,0,0,0,0,50.22,50.22,0,0,0,0,0,0,0,48.42,0,0,0,0,0,0,0,48.81,0,0,0,300.03,2.17,6,2,3,5,9,12,24,0,0,0,0,2,3,17.42457326,20.33293993,26.60172125,27.55553198,28.13266814,27.3683937,23.09571012,25.78156829,32.43647201,35.92487733,39.26504948,40.71128691,8,33,121,258,412,642,5,11,30,57,103,180,2.666666667,3,2.42,2.047619048,1.839285714,1.834285714,1.666666667,1.375,1.153846154,1.1875,1.226190476,1.363636364,6,6,6,6,6,6,2,2,2,2,3,4,0,0,53.07181041,3234.781969,7626.110656,8506.358443,0,0,0,0,0,0,0,0,297.7281084,2000.472594,3350.443338,9515.920676,0,0,0,0,0,147.4856905,0,704.4702363,10312.50284,23668.02935,42497.41634,62392.50592,698.6190333,2888.243641,9389.537804,18094.23155,30950.68008,50369.88105,0,0,616.3171888,7111.968528,17000.22667,26099.6503,0,0,0,0,0,0,0,18.68636014,358.2750959,1588.442894,2417.479143,2417.479143,0,0,0,0,0,203.7172239,241.7385262,2002.193659,5493.416443,6915.11549,8886.767531,15558.87318,"1","0","0","0"
26,"sx26",NA,NA,"rk","survey",1,294516.1496,2749359.244,24.851118,121.440484,1,"C114115","14/05/2018",5,"Spring","Amphibia","Anura","Hylarana latouchii",25.98,242.91,290.56,128.07,3.941003749,242.47,0,0,0,0,0,0,0,0,0,0,0,0,0,48.45,0,0,0,0,0,0,29.8,0,0,18.7,0,34.1,11.31,0,22.83,25.83,0,0,257.44,3.4,7,0,1,1,5,13,20,0,0,2,10,20,28,22.21130244,17.35163721,16.00010061,18.48412101,24.52239107,26.0233457,41.122015,32.74903255,28.7157015,29.18799936,26.78312963,25.92248741,15,43,104,253,376,536,2,10,52,117,239,367,5,3.583333333,3.058823529,3.085365854,2.611111111,2.330434783,1,1.111111111,1.209302326,1.258064516,1.466257669,1.43359375,7,7,7,7,7,7,1,2,2,4,5,5,0,0,149.9669199,1033.340735,1630.127367,3665.721112,0,126.782217,3700.79508,6988.714372,14362.96502,22349.93446,0,0,0,0,0,0,0,0,0,340.6142509,893.5016665,3674.772943,0,254.1012732,2681.028185,6770.132009,18580.65016,36852.00478,712.4328748,3314.632594,9660.877516,15115.43959,19998.91526,29200.9809,0,0,883.9690251,3938.848923,11316.51491,19059.36942,0,0,2064.513982,6481.951528,11313.86772,16908.27808,0,0,0,0,247.028144,247.028144,0,0,385.0045507,1702.187912,3088.301885,5862.878644,764.7069622,3112.478255,8633.009628,17488.61832,21361.07137,25137.86804,"1","0","0","0"
27,"sx27",NA,NA,"rk","survey",1,294506.1699,2749337.935,24.850926,121.440384,1,"C114115","14/05/2018",5,"Spring","Amphibia","Anura","Buergeria robusta",7.14,248.32,295.16,136.49,3.463948988,234.8,0,0,0,0,0,0,0,0,24.24,0,0,0,24.19,34.87,0,0,0,0,0,0,11.63,13.09,0,36.89,0,10.68,34.16,0,0,26.49,0,22.36,259.08,3.6,7,0,0,1,5,13,19,0,1,2,10,21,30,23.57489173,18.22216624,15.81327829,16.32917792,21.96728578,25.55749771,41.81821632,34.08784731,30.94347885,29.17511254,26.84420227,25.94771846,15,34,95,210,338,488,3,15,56,146,269,420,5,4.25,3.064516129,3.230769231,2.74796748,2.415841584,1.5,1.25,1.217391304,1.303571429,1.454054054,1.473684211,7,7,7,7,7,7,2,2,2,5,5,5,0,0,278.7574698,1027.973539,1593.043665,2328.129637,0,0,2529.090682,9331.910029,17754.70447,22671.45906,0,0,0,0,0,0,0,0,0,334.6013864,914.6387671,4052.778437,0,94.14448211,2262.640908,5341.677894,12637.50166,29798.18012,707.2143184,3621.826137,11044.86812,16378.70381,20896.70185,34694.86721,0,0,290.9871114,2401.290875,9051.905013,16437.72057,0,0,2655.359746,7914.148839,13435.17362,20547.71358,0,0,0,0,247.028144,247.028144,0,0,135.1445912,1802.137039,3759.013827,6328.452282,746.5575499,2956.370408,7615.581303,13882.75258,20798.6386,24844.26178,"1","0","0","0"
28,"sx28",NA,NA,"rk","survey",1,294502.5308,2749297.036,24.850557,121.440347,1,"C114115","14/05/2018",5,"Spring","Amphibia","Anura","Buergeria robusta",21.21,248.8,293.37,146.75,6.840782034,202.65,1,0,0,0,0,0,0,0,52.57,0,0,0,52.55,0,0,0,0,0,0,0,0,43.61,0,52.45,0,0,44.29,0,0,0,0,52.45,258.4,2,3,0,0,1,1,9,16,1,2,2,4,20,30,26.92308998,20.20399904,16.99716904,15.76378812,17.30759062,23.94396263,40.29793421,41.91279998,33.64664448,29.74199559,27.91201519,25.70501218,6,31,66,134,255,415,6,20,67,170,313,518,2,3.875,3,2.977777778,3.109756098,2.677419355,2,1.538461538,1.264150943,1.287878788,1.416289593,1.550898204,3,7,7,7,7,7,2,2,2,4,5,5,0,0,465.78829,1027.973539,1565.926347,1781.8402,0,0,1936.503782,12536.15061,21001.44286,24451.65225,0,0,0,0,0,0,0,0,0,0,1119.14014,4924.820228,0,144.433896,1722.78302,4286.784234,7177.562941,18658.56893,816.9196462,4281.158081,13092.28171,18443.47856,26939.87403,43286.82915,0,0,0,1011.468216,3293.829872,10639.86588,0,0,1932.903567,10168.22654,17724.37156,27077.99272,0,0,0,0,247.028144,247.028144,0,0,0,1683.226913,4859.325669,7445.343842,501.8028419,2092.583252,5973.374903,9530.258965,17770.6379,23536.06022,"1","0","0","0"
